txn_id,reporting_year,period_month,period_state,txn_date,account_id,account_name,account_type,txn_class,amount_base,base_currency,amount_reporting,reporting_currency,gl_code,category_group_key,source_system,source_record_ref
hbgl_2026_000132,2026,2026-07,forecast,2026-07-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-07-01:132
hbgl_2026_000133,2026,2026-08,forecast,2026-08-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-08-01:133
hbgl_2026_000134,2026,2026-09,forecast,2026-09-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-09-01:134
hbgl_2026_000135,2026,2026-10,forecast,2026-10-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-10-01:135
hbgl_2026_000136,2026,2026-11,forecast,2026-11-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-11-01:136
hbgl_2026_000137,2026,2026-12,forecast,2026-12-01,TWH - PERSONAL,TWH - Personal,budget,expense,-16.12,SGD,-16.12,SGD,04 IT services,09 discretionary,homebudget_sync,hb_gl:2026-12-01:137
hbgl_2026_000138,2026,2026-10,forecast,2026-10-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-10-01:138
hbgl_2026_000139,2026,2026-09,forecast,2026-09-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-09-01:139
hbgl_2026_000140,2026,2026-04,forecast,2026-04-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-04-01:140
hbgl_2026_000141,2026,2026-07,forecast,2026-07-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-07-01:141
hbgl_2026_000142,2026,2026-10,forecast,2026-10-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-10-01:142
hbgl_2026_000143,2026,2026-09,forecast,2026-09-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-09-01:143
hbgl_2026_000144,2026,2026-05,forecast,2026-05-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-05-01:144
hbgl_2026_000145,2026,2026-04,forecast,2026-04-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-04-01:145
hbgl_2026_000146,2026,2026-08,forecast,2026-08-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-08-01:146
hbgl_2026_000147,2026,2026-08,forecast,2026-08-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-08-01:147
hbgl_2026_000148,2026,2026-06,forecast,2026-06-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-06-01:148
hbgl_2026_000149,2026,2026-05,forecast,2026-05-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-05-01:149
hbgl_2026_000150,2026,2026-06,forecast,2026-06-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-06-01:150
hbgl_2026_000151,2026,2026-07,forecast,2026-07-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-07-01:151
hbgl_2026_000152,2026,2026-12,forecast,2026-12-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-12-01:152
hbgl_2026_000153,2026,2026-12,forecast,2026-12-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-12-01:153
hbgl_2026_000154,2026,2026-11,forecast,2026-11-01,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-16.12,SGD,-16.12,SGD,,,homebudget_sync,hb_gl:2026-11-01:154
hbgl_2026_000155,2026,2026-11,forecast,2026-11-01,TWH - PERSONAL,TWH - Personal,budget,transfer_in,16.12,SGD,16.12,SGD,,,homebudget_sync,hb_gl:2026-11-01:155
hbgl_2026_000156,2026,2026-01,actual,2026-01-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-01-27:156
hbgl_2026_000157,2026,2026-02,actual,2026-02-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-02-27:157
hbgl_2026_000158,2026,2026-04,forecast,2026-04-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-04-27:158
hbgl_2026_000159,2026,2026-03,forecast,2026-03-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-03-27:159
hbgl_2026_000160,2026,2026-08,forecast,2026-08-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-08-27:160
hbgl_2026_000161,2026,2026-06,forecast,2026-06-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-06-27:161
hbgl_2026_000162,2026,2026-05,forecast,2026-05-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-05-27:162
hbgl_2026_000163,2026,2026-10,forecast,2026-10-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-10-27:163
hbgl_2026_000164,2026,2026-07,forecast,2026-07-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-07-27:164
hbgl_2026_000165,2026,2026-09,forecast,2026-09-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-09-27:165
hbgl_2026_000166,2026,2026-01,actual,2026-01-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-01-27:166
hbgl_2026_000167,2026,2026-12,forecast,2026-12-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-12-27:167
hbgl_2026_000168,2026,2026-11,forecast,2026-11-27,TWH - PERSONAL,TWH - Personal,budget,expense,-4.00,SGD,-4.00,SGD,Events and others,09 discretionary,homebudget_sync,hb_gl:2026-11-27:168
hbgl_2026_000169,2026,2026-01,actual,2026-01-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-01-27:169
hbgl_2026_000170,2026,2026-02,actual,2026-02-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-02-27:170
hbgl_2026_000171,2026,2026-05,forecast,2026-05-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-05-27:171
hbgl_2026_000172,2026,2026-03,forecast,2026-03-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-03-27:172
hbgl_2026_000173,2026,2026-04,forecast,2026-04-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-04-27:173
hbgl_2026_000174,2026,2026-06,forecast,2026-06-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-06-27:174
hbgl_2026_000175,2026,2026-06,forecast,2026-06-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-06-27:175
hbgl_2026_000176,2026,2026-03,forecast,2026-03-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-03-27:176
hbgl_2026_000177,2026,2026-04,forecast,2026-04-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-04-27:177
hbgl_2026_000178,2026,2026-05,forecast,2026-05-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-05-27:178
hbgl_2026_000179,2026,2026-02,actual,2026-02-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-02-27:179
hbgl_2026_000180,2026,2026-09,forecast,2026-09-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-09-27:180
hbgl_2026_000181,2026,2026-10,forecast,2026-10-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-10-27:181
hbgl_2026_000182,2026,2026-08,forecast,2026-08-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-08-27:182
hbgl_2026_000183,2026,2026-07,forecast,2026-07-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-07-27:183
hbgl_2026_000184,2026,2026-11,forecast,2026-11-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-11-27:184
hbgl_2026_000185,2026,2026-11,forecast,2026-11-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-11-27:185
hbgl_2026_000186,2026,2026-10,forecast,2026-10-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-10-27:186
hbgl_2026_000187,2026,2026-09,forecast,2026-09-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-09-27:187
hbgl_2026_000188,2026,2026-08,forecast,2026-08-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-08-27:188
hbgl_2026_000189,2026,2026-07,forecast,2026-07-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-07-27:189
hbgl_2026_000190,2026,2026-12,forecast,2026-12-27,TWH - PERSONAL,TWH - Personal,budget,transfer_in,4.00,SGD,4.00,SGD,,,homebudget_sync,hb_gl:2026-12-27:190
hbgl_2026_000191,2026,2026-12,forecast,2026-12-27,TWH DBS MULTI SGD,TWH DBS Multi SGD,cash,transfer_out,-4.00,SGD,-4.00,SGD,,,homebudget_sync,hb_gl:2026-12-27:191
hbgl_2026_000192,2026,2026-03,forecast,2026-03-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-03-26:192
hbgl_2026_000193,2026,2026-09,forecast,2026-09-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-09-26:193
hbgl_2026_000194,2026,2026-08,forecast,2026-08-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-08-26:194
hbgl_2026_000195,2026,2026-07,forecast,2026-07-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-07-26:195
hbgl_2026_000196,2026,2026-06,forecast,2026-06-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-06-26:196
hbgl_2026_000197,2026,2026-04,forecast,2026-04-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-04-26:197
hbgl_2026_000198,2026,2026-05,forecast,2026-05-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-05-26:198
hbgl_2026_000199,2026,2026-11,forecast,2026-11-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-11-26:199
hbgl_2026_000200,2026,2026-12,forecast,2026-12-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-12-26:200
hbgl_2026_000201,2026,2026-10,forecast,2026-10-26,TWH - PERSONAL,TWH - Personal,budget,expense,-13.30,SGD,-13.30,SGD,Post,07 post,homebudget_sync,hb_gl:2026-10-26:201
hbgl_2026_000202,2026,2026-03,forecast,2026-03-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-03-26:202
hbgl_2026_000203,2026,2026-03,forecast,2026-03-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-03-26:203
hbgl_2026_000204,2026,2026-05,forecast,2026-05-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-05-26:204
hbgl_2026_000205,2026,2026-04,forecast,2026-04-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-04-26:205
hbgl_2026_000206,2026,2026-05,forecast,2026-05-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-05-26:206
hbgl_2026_000207,2026,2026-06,forecast,2026-06-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-06-26:207
hbgl_2026_000208,2026,2026-07,forecast,2026-07-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-07-26:208
hbgl_2026_000209,2026,2026-04,forecast,2026-04-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-04-26:209
hbgl_2026_000210,2026,2026-07,forecast,2026-07-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-07-26:210
hbgl_2026_000211,2026,2026-06,forecast,2026-06-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-06-26:211
hbgl_2026_000212,2026,2026-09,forecast,2026-09-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-09-26:212
hbgl_2026_000213,2026,2026-08,forecast,2026-08-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-08-26:213
hbgl_2026_000214,2026,2026-09,forecast,2026-09-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-09-26:214
hbgl_2026_000215,2026,2026-08,forecast,2026-08-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-08-26:215
hbgl_2026_000216,2026,2026-10,forecast,2026-10-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-10-26:216
hbgl_2026_000217,2026,2026-11,forecast,2026-11-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-11-26:217
hbgl_2026_000218,2026,2026-12,forecast,2026-12-26,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-13.30,SGD,-13.30,SGD,,,homebudget_sync,hb_gl:2026-12-26:218
hbgl_2026_000219,2026,2026-10,forecast,2026-10-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-10-26:219
hbgl_2026_000220,2026,2026-11,forecast,2026-11-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-11-26:220
hbgl_2026_000221,2026,2026-12,forecast,2026-12-26,TWH - PERSONAL,TWH - Personal,budget,transfer_in,13.30,SGD,13.30,SGD,,,homebudget_sync,hb_gl:2026-12-26:221
hbgl_2026_000222,2026,2026-08,forecast,2026-08-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-08-05:222
hbgl_2026_000223,2026,2026-09,forecast,2026-09-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-09-05:223
hbgl_2026_000224,2026,2026-06,forecast,2026-06-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-06-05:224
hbgl_2026_000225,2026,2026-07,forecast,2026-07-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-07-05:225
hbgl_2026_000226,2026,2026-10,forecast,2026-10-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-10-05:226
hbgl_2026_000227,2026,2026-05,forecast,2026-05-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-05-05:227
hbgl_2026_000228,2026,2026-12,forecast,2026-12-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-12-05:228
hbgl_2026_000229,2026,2026-11,forecast,2026-11-05,TWH - PERSONAL,TWH - Personal,budget,expense,-65.00,SGD,-65.00,SGD,14 fitness,09 discretionary,homebudget_sync,hb_gl:2026-11-05:229
hbgl_2026_000230,2026,2026-05,forecast,2026-05-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-05-05:230
hbgl_2026_000231,2026,2026-06,forecast,2026-06-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-06-05:231
hbgl_2026_000232,2026,2026-06,forecast,2026-06-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-06-05:232
hbgl_2026_000233,2026,2026-05,forecast,2026-05-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-05-05:233
hbgl_2026_000234,2026,2026-09,forecast,2026-09-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-09-05:234
hbgl_2026_000235,2026,2026-08,forecast,2026-08-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-08-05:235
hbgl_2026_000236,2026,2026-07,forecast,2026-07-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-07-05:236
hbgl_2026_000237,2026,2026-10,forecast,2026-10-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-10-05:237
hbgl_2026_000238,2026,2026-10,forecast,2026-10-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-10-05:238
hbgl_2026_000239,2026,2026-09,forecast,2026-09-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-09-05:239
hbgl_2026_000240,2026,2026-08,forecast,2026-08-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-08-05:240
hbgl_2026_000241,2026,2026-07,forecast,2026-07-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-07-05:241
hbgl_2026_000242,2026,2026-11,forecast,2026-11-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-11-05:242
hbgl_2026_000243,2026,2026-12,forecast,2026-12-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-65.00,SGD,-65.00,SGD,,,homebudget_sync,hb_gl:2026-12-05:243
hbgl_2026_000244,2026,2026-12,forecast,2026-12-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-12-05:244
hbgl_2026_000245,2026,2026-11,forecast,2026-11-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,65.00,SGD,65.00,SGD,,,homebudget_sync,hb_gl:2026-11-05:245
hbgl_2026_000246,2026,2026-10,forecast,2026-10-15,TWH - PERSONAL,TWH - Personal,budget,expense,-284.21,SGD,-284.21,SGD,Health insurance,04 insurance,homebudget_sync,hb_gl:2026-10-15:246
hbgl_2026_000247,2026,2026-10,forecast,2026-10-15,TWH CPF MS SGD,CPF MA,external,transfer_out,-284.21,SGD,-284.21,SGD,,,homebudget_sync,hb_gl:2026-10-15:247
hbgl_2026_000248,2026,2026-10,forecast,2026-10-15,TWH - PERSONAL,TWH - Personal,budget,transfer_in,284.21,SGD,284.21,SGD,,,homebudget_sync,hb_gl:2026-10-15:248
hbgl_2026_000249,2026,2026-04,forecast,2026-04-28,TWH - PERSONAL,TWH - Personal,budget,expense,-565.47,SGD,-565.47,SGD,Health insurance,04 insurance,homebudget_sync,hb_gl:2026-04-28:249
hbgl_2026_000250,2026,2026-04,forecast,2026-04-28,TWH - PERSONAL,TWH - Personal,budget,expense,-149.75,SGD,-149.75,SGD,Health insurance,04 insurance,homebudget_sync,hb_gl:2026-04-28:250
hbgl_2026_000251,2026,2026-04,forecast,2026-04-28,TWH CPF MS SGD,CPF MA,external,transfer_out,-715.22,SGD,-715.22,SGD,,,homebudget_sync,hb_gl:2026-04-28:251
hbgl_2026_000252,2026,2026-04,forecast,2026-04-28,TWH - PERSONAL,TWH - Personal,budget,transfer_in,715.22,SGD,715.22,SGD,,,homebudget_sync,hb_gl:2026-04-28:252
hbgl_2026_000253,2026,2026-04,forecast,2026-04-28,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-405.00,SGD,-405.00,SGD,,,homebudget_sync,hb_gl:2026-04-28:253
hbgl_2026_000254,2026,2026-04,forecast,2026-04-28,TWH - PERSONAL,TWH - Personal,budget,transfer_in,405.00,SGD,405.00,SGD,,,homebudget_sync,hb_gl:2026-04-28:254
hbgl_2026_000255,2026,2026-04,forecast,2026-04-28,TWH - PERSONAL,TWH - Personal,budget,expense,-405.00,SGD,-405.00,SGD,Health insurance,04 insurance,homebudget_sync,hb_gl:2026-04-28:255
hbgl_2026_000256,2026,2026-12,forecast,2026-12-05,TWH - PERSONAL,TWH - Personal,budget,transfer_in,734.29,SGD,734.29,SGD,,,homebudget_sync,hb_gl:2026-12-05:256
hbgl_2026_000257,2026,2026-12,forecast,2026-12-05,TWH UOB ONE SGD,TWH UOB One SGD,credit,transfer_out,-734.29,SGD,-734.29,SGD,,,homebudget_sync,hb_gl:2026-12-05:257
hbgl_2026_000258,2026,2026-03,forecast,2026-03-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-03-05:258
hbgl_2026_000259,2026,2026-12,forecast,2026-12-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-12-05:259
hbgl_2026_000260,2026,2026-11,forecast,2026-11-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-11-05:260
hbgl_2026_000261,2026,2026-10,forecast,2026-10-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-10-05:261
hbgl_2026_000262,2026,2026-09,forecast,2026-09-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-09-05:262
hbgl_2026_000263,2026,2026-08,forecast,2026-08-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-08-05:263
hbgl_2026_000264,2026,2026-06,forecast,2026-06-05,TWH - PERSONAL,TWH - Personal,budget,expense,-25.00,SGD,-25.00,SGD,02 haircut,03 healthcare OOP,homebudget_sync,hb_gl:2026-06-05:264
